Наименование;Емайл;Телефон1;Сайт;id;id родителя;Адрес;местоположение
АлтайЛом;;79609414330;;70000001024062800;2815286638023150;Россия, Алтайский край, городской округ Бийск, посёлок Нагорный, Яровой переулок, 21к3;POINT(85.182513 52.54817)
АлтайЛом;;79059269122;;70000001024419100;2815286638023150;Россия, Алтайский край, Бийск, Граничная улица, 29А;POINT(85.297722 52.563062)
АлтайЛом;;79627927222;;70000001034229100;2815286638023150;Россия, Алтайский край, городской округ Бийск, посёлок Нагорный, Яминская улица, 40Г;POINT(85.23343 52.566582)
АлтайЛом;;;;70000001034269000;2815286638023150;Россия, Алтайский край, Смоленский район, село Смоленское, Заводская улица, 30;POINT(85.080914 52.311038)
АлтайЛом;;79132721387;;70000001035234300;2815286638023150;Россия, Алтайский край, Бийск, улица Красильникова, 316;POINT(85.273728 52.535896)
АлтайЛом;;79095045876;;70000001036804000;2815286638023150;Россия, Алтайский край, Бийск, улица Ефима Мамонтова, 32;POINT(85.128767 52.545316)
АлтайЛом;;;;70000001036804000;2815286638023150;Россия, Алтайский край, Бийск, улица Ефима Мамонтова, 18/2;POINT(85.137346 52.542173)
АлтайЛом;;79964556597;;70000001038276200;2815286638023150;Россия, Алтайский край, Бийск;POINT(85.21382 52.539297)
АлтайЛом;;79619912444;;70000001038276200;2815286638023150;Россия, Алтайский край, Бийск, улица Ефима Мамонтова, 27;POINT(85.13157 52.541609)
ПРОММЕТПЛАСТ;;73854555252;;2815278048132990;2815286638052990;Россия, Алтайский край, Бийск, Социалистическая улица, 21;POINT(85.128821 52.518588)
ПРОММЕТПЛАСТ;;73854555252;;2815278048132990;2815286638052990;Россия, Алтайский край, Бийск, Социалистическая улица, 21;POINT(85.128821 52.518588)
Чермет;;79619918997;;2815278048254120;2815286638121420;Россия, Алтайский край, Бийск, Крайняя улица, 133;POINT(85.26744 52.530927)
Чермет;;79619918997;;2815278048254120;2815286638121420;Россия, Алтайский край, Бийск, Крайняя улица, 133;POINT(85.26744 52.530927)
МФ РОСТ;;73854330996;;2815278048296030;2815286638142420;Россия, Алтайский край, Бийск, Иркутская улица, 1;POINT(85.208007 52.547025)
МФ РОСТ;;73854330996;;2815278048296030;2815286638142420;Россия, Алтайский край, Бийск, Иркутская улица, 1;POINT(85.208007 52.547025)
Компания по приему лома металлов;;79609436823;;2815279048433910;2815287738237690;Россия, Алтайский край, Бийск, Ростовская улица, 168;POINT(85.18608 52.537408)
Компания по приему лома металлов;;79612353488;;70000001027652500;2815287738237690;Россия, Алтайский край, Бийск, переулок Владимира Мартьянова, 141;POINT(85.152186 52.526106)
Компания по приему лома металлов;;79609436823;;2815279048433910;2815287738237690;Россия, Алтайский край, Бийск, Ростовская улица, 168;POINT(85.18608 52.537408)
Компания по приему лома металлов;;79612353488;;70000001027652500;2815287738237690;Россия, Алтайский край, Бийск, переулок Владимира Мартьянова, 141;POINT(85.152186 52.526106)
Металл;;79039919897;;2815279048474400;2815287738263830;Россия, Алтайский край, городской округ Бийск, посёлок Нагорный, Волочаевская улица, 20;POINT(85.19553 52.547879)
Металл;;79039919897;;2815279048474400;2815287738263830;Россия, Алтайский край, городской округ Бийск, посёлок Нагорный, Волочаевская улица, 20;POINT(85.19553 52.547879)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025022900;2956024126389130;Россия, Республика Татарстан, Казань, Сибирский тракт, 47к3;POINT(49.192419 55.836185)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025022900;2956024126389130;Россия, Республика Татарстан, Казань, улица Родины, 7Б;POINT(49.194925 55.772087)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025023000;2956024126389130;Россия, Республика Татарстан, Казань, улица Владимира Кулагина, 9;POINT(49.135591 55.742549)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025023000;2956024126389130;Россия, Республика Татарстан, Высокогорский район, село Высокая Гора, улица Мелиораторов, 7;POINT(49.280525 55.910447)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025023000;2956024126389130;Россия, Республика Татарстан, Казань, улица Васильченко, 41;POINT(49.02544 55.834942)
Базальт, компания по переработке и реализации лома, черных и цветных металлов;;78432450062;priemmetalloloma116.ru;2956015536461330;2956024126389130;Россия, Республика Татарстан, Казань, посёлок Дербышки, улица Энтузиастов, 6;POINT(49.227426 55.872804)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025022900;2956024126389130;Россия, Республика Татарстан, Казань, улица Липатова, 4Б;POINT(49.222773 55.873107)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025022900;2956024126389130;Россия, Республика Татарстан, Казань, Сибирский тракт, 47к3;POINT(49.192419 55.836185)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025022900;2956024126389130;Россия, Республика Татарстан, Казань, улица Родины, 7Б;POINT(49.194925 55.772087)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025023000;2956024126389130;Россия, Республика Татарстан, Казань, улица Владимира Кулагина, 9;POINT(49.135591 55.742549)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025023000;2956024126389130;Россия, Республика Татарстан, Казань, Северо-Западная улица, 14;POINT(48.956638 55.874753)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025023000;2956024126389130;Россия, Республика Татарстан, Казань, улица Васильченко, 41;POINT(49.02544 55.834942)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025023000;2956024126389130;Россия, Республика Татарстан, Высокогорский район, село Высокая Гора, улица Мелиораторов, 7;POINT(49.280525 55.910447)
Базальт;;78432450062;priemmetalloloma116.ru;70000001025023000;2956024126389130;Россия, Республика Татарстан, Лаишевский район, село Столбище, Советская улица, 2;POINT(49.2167 55.6556)
